Wavelength,Intensity
692.13655854544515,3938.5
692.14675352002519,3806.5
692.15694820549152,3681.5
692.16714260182061,3469.5
692.17733670898906,3371.5
692.18753052697332,3175
692.19772405574986,3047.5
692.20791729529526,2925.5
692.218110245586,2719.5
692.22830290659874,2555
692.23849527830964,2422
692.24868736069561,2300.5
692.25887915373289,2087
692.26907065739829,1966
692.27926187166815,1818
692.28945279651884,1712
692.29964343192717,1698.5
692.30983377786958,1616
692.32002383432257,1547
692.33021360126281,1489
692.34040307866667,1471
692.35059226651072,1407.5
692.36078116477154,1364
692.37096977342571,1291
692.3811580924496,1275
692.39134612181988,1229
692.40153386151326,1159.5
692.411721311506,1140
692.42190847177483,1114.5
692.43209534229629,1094.5
692.442281923047,1064
692.452468214003,1061
692.4626542151417,1045.5
692.47283992643906,1034
692.483025347872,1025.5
692.49321047941658,1013.5
692.50339532105,1000
692.51357987274832,984
692.52376413448837,969
692.53394810624661,954.5
692.54413178799962,948
692.55431517972409,934.5
692.5644982813966,922.5
692.57468109299361,912.5
692.58486361449172,904
692.5950458458675,894.5
692.60522778709765,894.5
692.61540943815862,877.5
692.62559079902712,885
692.63577186967973,872
692.64595265009291,861
692.65613314024336,860.5
692.66631334010765,863.5
692.67649324966226,866.5
692.68667286888422,865.5
692.69685219774942,858
692.70703123623525,850
692.71720998431783,846
692.72738844197374,845.5
692.73756660917991,842
692.74774448591268,823.5
692.75792207214863,821
692.76809936786458,821
692.7782763730371,825
692.78845308764267,820.5
692.798629511658,823.5
692.80880564505981,817.5
692.81898148782454,820
692.8291570399291,820
692.83933230134983,820
692.84950727206342,819.5
692.85968195204646,823
692.86985634127586,825
692.88003043972788,826
692.8902042473793,818.5
692.900377764207,814.5
692.91055099018718,806
692.92072392529678,808
692.93089656951247,808
692.94106892281081,816
692.9512409851684,818.5
692.9614127565618,828.5
692.971584236968,826.5
692.98175542636329,833.5
692.99192632472466,841
693.00209693202839,850
693.01226724825153,850
693.02243727337054,873.5
693.032607007362,885.5
693.04277645020261,897.5
693.05294560186928,901.5
693.06311446233826,911
693.0732830315867,933.5
693.08345130959094,937.5
693.09361929632769,948.5
693.10378699177363,971.5
693.11395439590569,1009
693.12412150870011,1015.5
693.134288330134,1031.5
693.14445486018371,1044.5
693.154621098826,1062.5
693.16478704603787,1085.5
693.17495270179552,1102.5
693.185118066076,1156
693.19528313885587,1191
693.20544792011185,1233.5
693.21561240982078,1281.5
693.22577660795889,1323
693.23594051450334,1388.5
693.24610412943071,1425.5
693.25626745271757,1486.5
693.266430484341,1543.5
693.27659322427712,1611
693.2867556725032,1706.5
693.29691782899556,1827
693.30707969373111,1896
693.31724126668655,2016
693.32740254783857,2148.5
693.33756353716387,2333.5
693.34772423463914,2532.5
693.3578846402412,2755.5
693.36804475394683,2931
