Wavelength,Intensity
695.71725291713528,629.5
695.72734438844464,629.5
695.73743556246279,629
695.7475264391669,627.5
695.75761701853423,627.5
695.76770730054182,632.5
695.77779728516691,630.5
695.78788697238667,630.5
695.79797636217825,633.5
695.80806545451878,631.5
695.81815424938554,627.5
695.82824274675568,626.5
695.83833094660633,628
695.84841884891489,629
695.85850645365849,630
695.86859376081406,629.5
695.8786807703591,628
695.88876748227062,629
695.89885389652579,629
695.9089400131021,630.5
695.91902583197646,630.5
695.929111353126,630
695.93919657652839,625.5
695.94928150216026,627.5
695.95936612999924,625.5
695.96945046002236,629
695.97953449220688,629.5
695.98961822653018,629
695.99970166296919,628.5
696.00978480150116,629.5
696.01986764210335,629.5
696.02995018475326,630
696.04003242942792,628
696.05011437610426,629
696.0601960247601,629
696.07027737537214,632
696.08035842791787,632
696.09043918237444,630.5
696.10051963871922,628
696.11059979692925,625.5
696.12067965698213,625
696.13075921885468,624.5
696.14083848252426,629.5
696.15091744796825,629
696.1609961151637,627.5
696.17107448408808,629.5
696.18115255471866,629.5
696.19123032703237,631.5
696.20130780100692,629
696.21138497661912,631
696.22146185384645,627
696.23153843266618,631.5
696.2416147130557,629
696.251690694992,632
696.26176637845253,631.5
696.27184176341439,633.5
696.28191684985507,634
696.29199163775183,632
696.30206612708184,627
696.31214031782224,623.5
696.32221420995063,623
696.332287803444,624
696.34236109827987,629.5
696.35243409443558,629.5
696.362506791888,629.5
696.3725791906146,627.5
696.382651290593,627.5
696.39272309180012,627.5
696.40279459421345,627.5
696.41286579781013,630
696.42293670256754,627.5
696.43300730846317,629.5
696.443077615474,629.5
696.45314762357748,630.5
696.4632173327509,631
696.4732867429716,631
696.483355854217,630.5
696.49342466646419,629.5
696.50349317969062,632.5
696.51356139387349,629
696.52362930899,631.5
696.53369692501815,630.5
696.54376424193447,634.5
696.55383125971662,634.5
696.563897978342,629.5
696.57396439778779,629.5
696.58403051803134,629.5
696.59409633905011,629.5
696.60416186082125,630
696.61422708332225,628.5
696.62429200653025,630
696.63435663042287,630
696.64442095497725,630
696.65448498017088,631
696.66454870598079,628
696.67461213238482,628
696.68467525935989,629
696.6947380868836,629
696.70480061493322,627
696.714862843486,626
696.72492477251944,627.5
696.734986402011,626.5
696.74504773193769,628
696.75510876227725,628.5
696.765169493007,634
696.77522992410388,634.5
696.78529005554572,633.5
696.79534988730973,631
696.8054094193734,631
696.815468651714,631.5
696.8255275843087,632.5
696.8355862171353,629.5
696.845644550171,632
696.85570258339294,630
696.86576031677885,632.5
696.87581775030594,631.5
696.88587488395171,631
696.89593171769343,631
696.90598825150869,630.5
696.91604448537453,631
696.92610041926866,632
696.93615605316836,631.5
696.94621138705111,630.5
696.95626642089417,630.5
696.96632115467514,632
696.9763755883713,631
696.98642972195989,629.5
696.99648355541876,629
697.00653708872483,628.5
697.016590321856,631
697.02664325478929,631
697.03669588750222,630
697.0467482199723,630
697.05680025217691,631
697.06685198409366,630.5
697.07690341569946,631
697.08695454697238,630
697.09700537788933,632
697.107055908428,629
697.11710613856576,630.5
697.1271560682801,630.5
697.13720569754832,632
697.14725502634815,632.5
697.15730405465672,629
697.16735278245164,629
697.1774012097103,631
697.18744933641017,631.5
697.19749716252863,628
697.20754468804319,626.5
697.21759191293131,630
697.22763883717062,630.5
697.23768546073813,631.5
697.2477317836117,629
697.25777780576868,630.5
697.26782352718635,630.5
697.27786894784242,627.5
697.28791406771438,627
697.2979588867795,628.5
697.30800340501548,630.5
697.31804762239949,631
697.32809153890912,631.5
697.33813515452209,631.5
697.34817846921555,629
697.35822148296722,629.5
697.36826419575459,631
697.37830660755469,632
697.3883487183457,629
697.39839052810464,629.5
697.40843203680913,629.5
697.41847324443677,632.5
