X, Y (original), Y (smoothed),,X(R1),Y(R1),Y(R1_Bg),,X (R2),Y(R2), Y(R2_Bg)
686.6207099169843,722,729.3014393066051,,694.6854110137408,9888.48023053358,725.465991517585,,693.2548145977431,4983.713585830422,681.5442609899368
686.6310567052533,722,729.7581671136745,,694.7004110137408,9488.173494898687,725.9265168974524,,693.2698145977431,4678.477316708452,682.0047863698042
686.6414032172827,727,730.2060430341186,,694.7154110137408,9105.218833263501,726.3870422773197,,693.2848145977431,4391.625253845541,682.4653117496714
686.6517494530477,732,730.7913819453057,,694.7304110137408,8739.403021623637,726.8475676571869,,693.2998145977431,4123.014654174468,682.9258371295386
686.662095412524,727,731.0764490960646,,694.7454110137407,8390.404349658224,727.3080930370543,,693.3148145977431,3872.347568923983,683.386362509406
686.6724410956872,725,731.3560813408882,,694.7604110137407,8057.816591721809,727.7686184169215,,693.329814597743,3639.1913712704113,683.8468878892733
686.6827865025128,725,731.412387924758,,694.7754110137407,7741.169177063301,728.2291437967888,,693.344814597743,3422.9987387827255,684.3074132691406
686.6931316329764,733,731.7922313947489,,694.7904110137407,7439.94401577863,728.6896691766561,,693.359814597743,3223.126994383473,684.7679386490079
686.7034764870535,744,732.0573158035999,,694.8054110137407,7153.5894256724005,729.1501945565234,,693.374814597743,3038.856669352429,685.2284640288751
686.7138210647198,744,732.1806999428669,,694.8204110137407,6881.531576640904,729.6107199363908,,693.389814597743,2869.4091318911665,685.6889894087425
686.7241653659509,744,731.7114819155886,,694.8354110137407,6623.183830941281,730.071245316258,,693.404814597743,2713.9631223498914,686.1495147886097
686.734509390722,738,731.1824179024334,,694.8504110137407,6377.954315164192,730.5317706961252,,693.419814597743,2571.6700480999098,686.6100401684771
686.7448531390091,738,730.6484888287181,,694.8654110137406,6145.25201656154,730.9922960759926,,693.434814597743,2441.6679136925304,687.0705655483443
686.7551966107877,738,730.0021005837523,,694.8804110137406,5924.491654979674,731.4528214558599,,693.4498145977429,2323.0937919404523,687.5310909282116
686.7655398060335,737,729.238066730514,,694.8954110137406,5715.097543438406,731.9133468357272,,693.4648145977429,2215.0947757415433,687.991616308079
686.7758827247217,739,728.248936274815,,694.9104110137406,5516.506616118717,732.3738722155945,,693.4798145977429,2116.8373860980446,688.4521416879462
686.786225366828,736,726.9034428762631,,694.9254110137406,5328.170772447208,732.8343975954617,,693.4948145977429,2027.5154465989694,688.9126670678135
686.7965677323282,725,725.8707402212904,,694.9404110137406,5149.558660050675,733.2949229753291,,693.5098145977429,1946.3564668525441,689.3731924476808
686.8069098211977,723,724.8661574413176,,694.9554110137406,4980.1569973623755,733.7554483551963,,693.5248145977429,1872.6266056804177,689.8337178275481
686.8172516334122,719,724.1104000852599,,694.9704110137405,4819.471518244592,734.2159737350637,,693.5398145977429,1805.6343084623843,690.2942432074154
686.8275931689473,709,723.0257006189356,,694.9854110137405,4667.0276057488245,734.676499114931,,693.5548145977428,1744.7327313927665,690.7547685872827
686.8379344277782,707,722.1981341294544,,695.0004110137405,4522.370669651655,735.1370244947982,,693.5698145977428,1689.3210784605244,691.2152939671499
686.8482754098812,707,721.3342281198742,,695.0154110137405,4385.066312278361,735.5975498746656,,693.5848145977428,1638.8449848561563,691.6758193470173
686.8586161152314,707,720.4599051491216,,695.0304110137405,4254.7003189833285,736.0580752545328,,693.5998145977428,1592.7960836175141,692.1363447268845
686.8689565438044,713,719.0705454703425,,695.0454110137405,4130.878503156764,736.5186006344002,,693.6148145977428,1550.7108911882997,692.5968701067519
686.8792966955759,716,718.1288399215055,,695.0604110137405,4013.2264304716455,736.9791260142674,,693.6298145977428,1512.1691428131494,693.0573954866192
686.8896365705217,720,717.2132441462073,,695.0754110137404,3901.3890430132365,737.4396513941347,,693.6448145977428,1476.7917010197461,693.5179208664864
686.8999761686173,721,716.4176267201223,,695.0904110137404,3795.0302007244327,737.900176774002,,693.6598145977428,1444.238150539546,693.9784462463538
686.910315489838,729,716.0523542019677,,695.1054110137404,3693.8321550676055,738.3607021538693,,693.6748145977427,1414.2041815686082,694.438971626221
686.9206545341597,729,715.8552256572365,,695.1204110137404,3597.494967793966,738.8212275337366,,693.6898145977427,1386.4188508924633,694.8994970060884
686.9309933015579,729,715.7454691084514,,695.1354110137404,3505.7358860995882,739.2817529136039,,693.7048145977427,1360.6417976486857,695.3600223859556
686.9413317920082,711,715.7454087082268,,695.1504110137404,3418.2886841330455,739.7422782934711,,693.7198145977427,1336.6604778514732,695.8205477658229
686.9516700054862,713,715.9148175918061,,695.1654110137404,3334.902979724416,740.2028036733385,,693.7348145977427,1314.287469641208,696.2810731456902
686.9620079419677,711,716.0436035475932,,695.1804110137404,3255.3435342685243,740.6633290532058,,693.7498145977427,1293.3578898484734,696.7415985255575
686.9723456014282,711,716.0773646208107,,695.1954110137403,3179.3895428712744,741.1238544330731,,693.7648145977427,1273.7269520927475,697.2021239054249
686.9826829838432,711,715.9984618410972,,695.2104110137403,3106.8339211234506,741.5843798129404,,693.7798145977426,1255.2676874106335,697.6626492852921
686.9930200891885,710,715.9340514798446,,695.2254110137403,3037.482594178331,742.0449051928076,,693.7948145977426,1237.8688403989383,698.1231746651594
687.0033569174396,710,715.9786803921437,,695.2404110137403,2971.153793162268,742.505430572675,,693.8098145977426,1221.4329470786945,698.5837000450267
687.0136934685721,710,715.9364681544344,,695.2554110137403,2907.6773633318885,742.9659559525422,,693.8248145977426,1205.874595105074,699.044225424894
687.0240297425618,713,716.0488828206011,,695.2704110137403,2846.8940878026137,743.4264813324096,,693.8398145977426,1191.118862496862,699.5047508047613
687.0343657393839,713,715.9242224581021,,695.2854110137403,2788.6550301093657,743.8870067122768,,693.8548145977426,1177.099927643542,699.9652761846286
687.0447014590145,713,715.9360437524717,,695.3004110137402,2732.8208983219547,744.3475320921441,,693.8698145977426,1163.7598408570445,700.4258015644958
687.0550369014292,714,715.8942811987434,,695.3154110137402,2679.2614329266416,744.8080574720115,,693.8848145977425,1151.0474460488363,700.8863269443632
687.0653720666032,725,715.8986064105524,,695.3304110137402,2627.8548202042157,745.2685828518787,,693.8998145977425,1138.91744010898,701.3468523242304
687.0757069545126,729,715.8209232444781,,695.3454110137402,2578.487132386284,745.7291082317461,,693.9148145977425,1127.329557122634,701.8073777040978
687.0860415651327,729,715.8666167699536,,695.3604110137402,2531.0517954577635,746.1896336116133,,693.9298145977425,1116.247864568787,702.267903083965
687.0963758984394,718,716.2003577436369,,695.3754110137402,2485.449085096837,746.6501589914806,,693.9448145977425,1105.6401590029957,702.7284284638323
687.1067099544083,716,716.5312523098039,,695.3904110137402,2441.5856509052483,747.1106843713479,,693.9598145977425,1095.4774493393186,703.1889538436997
687.1170437330147,718,716.6839765905073,,695.4054110137401,2399.3740687824384,747.5712097512152,,693.9748145977425,1085.7335166374617,703.6494792235669
687.1273772342347,716,716.7769291567935,,695.4204110137401,2358.732421036716,748.0317351310825,,693.9898145977425,1076.384540202955,704.1100046034343
687.1377104580437,711,717.067448889183,,695.4354110137401,2319.5839036046455,748.4922605109498,,694.0048145977424,1067.4087807664948,704.5705299833015
687.1480434044172,711,717.1299304954433,,695.4504110137401,2281.856459564901,748.952785890817,,694.0198145977424,1058.7863124802097,705.0310553631688
687.1583760733312,712,717.2382127161878,,695.4654110137401,2245.482437983032,749.4133112706844,,694.0348145977424,1050.4987964204956,705.4915807430361
687.1687084647612,719,717.3418114265986,,695.4804110137401,2210.3982770067746,749.8738366505517,,694.0498145977424,1042.5292891950364,705.9521061229034
687.1790405786826,719,718.0157655518511,,695.4954110137401,2176.5442100449095,750.334362030419,,694.0648145977424,1034.8620810990824,706.4126315027708
687.1893724150714,711,718.6791018535444,,695.51041101374,2143.8639938036117,750.7948874102863,,694.0798145977424,1027.482559042732,706.873156882638
687.199703973903,708,719.3338100910519,,695.52541101374,2112.3046569195403,751.2554127901535,,694.0948145977424,1020.3770901716057,707.3336822625052
687.2100352551533,711,720.0108397661845,,695.54041101374,2081.816267915703,751.7159381700209,,694.1098145977423,1013.5329227266499,707.7942076423726
687.2203662587978,715,720.9853109400714,,695.55541101374,2052.351721211331,752.1764635498881,,694.1248145977423,1006.9381012365388,708.2547330222399
687.230696984812,718,721.7830933885457,,695.57041101374,2023.8665399376994,752.6369889297555,,694.1398145977423,1000.5813936120638,708.7152584021072
687.2410274331719,719,722.0950044532134,,695.58541101374,1996.3186943452972,753.0975143096227,,694.1548145977423,994.4522281212032,709.1757837819745
687.251357603853,727,722.2508895713388,,695.60041101374,1969.6684346313891,753.55803968949,,694.1698145977423,988.5406385722762,709.6363091618417
687.2616874968309,731,722.4524934664976,,695.61541101374,1943.8781370684585,754.0185650693574,,694.1848145977423,982.8372163271122,710.0968345417091
687.2720171120814,739,723.0762132260267,,695.63041101374,1918.9121623711778,754.4790904492246,,694.1998145977423,977.3330680129428,710.5573599215763
687.2823464495799,739,723.7032616290028,,695.6454110137399,1894.73672530053,754.939615829092,,694.2148145977422,972.0197780069636,711.0178853014437
687.2926755093024,739,724.1651696993429,,695.6604110137399,1871.3197745668726,755.4001412089592,,694.2298145977422,966.8893749370529,711.478410681311
687.3030042912243,733,724.2987494206677,,695.6754110137399,1848.6308821576895,755.8606665888265,,694.2448145977422,961.934301581331,711.9389360611782
687.3133327953215,720,724.6532127436458,,695.6904110137399,1826.6411412794296,756.3211919686938,,694.2598145977422,957.1473876628664,712.3994614410456
687.3236610215695,720,724.7728573651403,,695.7054110137399,1805.3230721651178,756.7817173485611,,694.2748145977422,952.5218251281531,712.8599868209128
687.333988969944,722,724.9327728859564,,695.7204110137399,1784.650535059727,757.2422427284284,,694.2898145977422,948.0511455726537,713.3205122007802
687.3443166404209,722,724.7417893035166,,695.7354110137398,1764.5986497529611,757.7027681082957,,694.3048145977422,943.7291995368978,713.7810375806474
687.3546440329754,722,723.7470577999768,,695.7504110137398,1745.1437210837412,758.1632934881629,,694.3198145977422,939.5501374450228,714.2415629605147
687.3649711475837,722,722.6921780386581,,695.7654110137398,1726.263169892039,758.6238188680303,,694.3348145977421,935.508391996485,714.702088340382
687.3752979842212,718,721.9334288059789,,695.7804110137398,1707.9354689415818,759.0843442478975,,694.3498145977421,931.5986618528295,715.1626137202493
687.3856245428634,729,721.3239921773346,,695.7954110137398,1690.140083381315,759.5448696277649,,694.3648145977421,927.8158964864069,715.6231391001166
687.3959508234864,722,720.8699870581091,,695.8104110137398,1672.8574153543711,760.0053950076322,,694.3798145977421,924.1552820780244,716.0836644799839
687.4062768260657,727,720.3437827840569,,695.8254110137398,1656.0687524007058,760.4659203874994,,694.3948145977421,920.6122283667316,716.5441898598511
687.416602550577,722,719.7778911528497,,695.8404110137398,1639.7562193336855,760.9264457673668,,694.4098145977421,917.1823563680664,717.0047152397185
687.4269279969959,708,719.3818088102454,,695.8554110137397,1623.9027333018983,761.386971147234,,694.424814597742,913.8614868877814,717.4652406195858
687.4372531652981,708,718.7810357117982,,695.8704110137397,1608.4919617754683,761.8474965271014,,694.439814597742,910.6456297668616,717.9257659994531
687.4475780554593,721,718.2062209156397,,695.8854110137397,1593.5082832214327,762.3080219069686,,694.454814597742,907.5309738008941,718.3862913793204
687.4579026674554,721,717.9005236970835,,695.9004110137397,1578.9367502554535,762.7685472868359,,694.469814597742,904.5138772829349,718.8468167591876
687.468227001262,720,717.609228197993,,695.9154110137397,1564.7630550775327,763.2290726667032,,694.484814597742,901.590859124125,719.307342139055
687.4785510568546,717,717.5908471599045,,695.9304110137397,1550.9734970176528,763.6895980465705,,694.499814597742,898.7585905106836,719.7678675189222
687.488874834209,718,717.4213264430887,,695.9454110137397,1537.5549520336003,764.1501234264379,,694.514814597742,896.0138870596588,720.2283928987895
687.4991983333009,717,717.446556320602,,695.9604110137396,1524.494844017824,764.6106488063051,,694.529814597742,893.3537014390888,720.6889182786568
687.5095215541063,707,717.7115523599347,,695.9754110137396,1511.7811177832136,765.0711741861724,,694.544814597742,890.7751164210983,721.1494436585241
687.5198444966004,707,718.1172338503868,,695.9904110137396,1499.4022136093238,765.5316995660397,,694.5598145977419,888.2753383389979,721.6099690383915
687.5301671607592,711,718.0149421322207,,696.0054110137396,1487.3470432409802,765.992224945907,,694.5748145977419,885.8516909217185,722.0704944182587
687.5404895465584,722,718.1740657643447,,696.0204110137396,1475.6049672404836,766.4527503257743,,694.5898145977419,883.5016094809623,722.531019798126
687.5508116539736,722,718.2441400990526,,696.0354110137396,1464.165773602968,766.9132757056416,,694.6048145977419,881.2226354282811,722.9915451779933
687.5611334829807,722,718.5320471450287,,696.0504110137396,1453.019657551907,767.3738010855088,,694.6198145977419,879.012411100973,723.4520705578606
687.5714550335551,719,718.5042233941844,,696.0654110137395,1442.157202438468,767.8343264653762,,694.6348145977419,876.868674877214,723.9125959377279
687.5817763056729,719,718.6358899134713,,696.0804110137395,1431.569361674428,768.2948518452434,,694.6498145977419,874.7892565622279,724.3731213175952
687.5920972993094,719,718.8339594614318,,696.0954110137395,1421.2474416337802,768.7553772251108,,694.6648145977418,872.7720730285898,724.8336466974624
687.6024180144408,723,718.9089471374954,,696.1104110137395,1411.1830854630782,769.215902604978,,694.6798145977418,870.8151240949203,725.2941720773298
687.6127384510424,728,718.8113109526834,,696.1254110137395,1401.368257744968,769.6764279848453,,694.6948145977418,868.9164886283245,725.754697457197
687.6230586090901,723,718.816089886975,,696.1404110137395,1391.7952299634167,770.1369533647127,,694.7098145977418,867.0743208569236,726.2152228370644
687.6333784885596,726,718.8949447413843,,696.1554110137395,1382.456566722778,770.5974787445799,,694.7248145977418,865.2868468797483,726.6757482169317
687.6436980894265,721,718.8665713616615,,696.1704110137395,1373.345112676189,771.0580041244473,,694.7398145977418,863.5523613621256,727.1362735967989
687.6540174116668,721,718.8196410914832,,696.1854110137394,1364.4539801218405,771.5185295043145,,694.7548145977418,861.8692244054726,727.5967989766663
687.6643364552559,714,719.1251768721509,,696.2004110137394,1355.7765372284543,771.9790548841818,,694.7698145977417,860.2358585811538,728.0573243565335
687.6746552201699,709,719.322720603518,,696.2154110137394,1347.3063968538763,772.4395802640491,,694.7848145977417,858.6507461187281,728.5178497364009
687.6849737063844,709,719.3790142589534,,696.2304110137394,1339.0374059230492,772.9001056439164,,694.7998145977417,857.1124262395504,728.9783751162681
687.6952919138748,718,719.0172793588051,,696.2454110137394,1330.9636353338115,773.3606310237838,,694.8148145977417,855.619492627276,729.4389004961354
687.7056098426173,718,719.0030575421712,,696.2604110137394,1323.0793703609845,773.821156403651,,694.8298145977417,854.1705910273583,729.8994258760027
687.7159274925874,714,718.6721090200934,,696.2754110137394,1315.3791015310635,774.2816817835183,,694.8448145977417,852.7644169681363,730.35995125587
687.7262448637608,714,718.7436811353579,,696.2904110137393,1307.8575159415618,774.7422071633856,,694.8598145977417,851.3997135965851,730.8204766357374
687.7365619561135,725,718.4821228536766,,696.3054110137393,1300.50948900066,775.2027325432529,,694.8748145977416,850.075269622229,731.2810020156046
687.7468787696209,725,718.531177658811,,696.3204110137393,1293.330076564298,775.6632579231202,,694.8898145977416,848.789917363136,731.7415273954718
687.757195304259,723,718.7226076587625,,696.3354110137393,1286.3145074492288,776.1237833029875,,694.9048145977416,847.5425308882815,732.2020527753392
687.7675115600033,717,719.0160314133938,,696.3504110137393,1279.458176301863,776.5843086828547,,694.9198145977416,846.3320242509337,732.6625781552065
687.7778275368298,723,718.7373751582912,,696.3654110137393,1272.7566368039072,777.0448340627221,,694.9348145977416,845.1573498080304,733.1231035350738
687.7881432347142,717,718.5566711381357,,696.3804110137393,1266.2055951969553,777.5053594425893,,694.9498145977416,844.0174966208355,733.5836289149411
687.7984586536322,726,718.6310250076463,,696.3954110137392,1259.8009041092123,777.9658848224566,,694.9648145977416,842.9114889324435,734.0441542948083
687.8087737935595,720,718.969925450167,,696.4104110137392,1253.5385566685368,778.426410202324,,694.9798145977416,841.8383847179707,734.5046796746757
687.8190886544718,720,718.855053676961,,696.4254110137392,1247.4146808868832,778.8869355821912,,694.9948145977415,840.7972743035201,734.9652050545429
687.8294032363451,720,718.763007430034,,696.4404110137392,1241.4255343021018,779.3474609620586,,695.0098145977415,839.7872790502443,735.4257304344103
687.839717539155,718,718.6735729326368,,696.4554110137392,1235.5674988638525,779.8079863419258,,695.0248145977415,838.8075501000426,735.8862558142775
687.8500315628772,711,718.6766916187173,,696.4704110137392,1229.8370760511336,780.2685117217932,,695.0398145977415,837.8572671796403,736.3467811941448
687.8603453074874,711,718.2359169451481,,696.4854110137392,1224.2308822096554,780.7290371016604,,695.0548145977415,836.9356374599824,736.8073065740122
687.8706587729616,714,718.0522898181274,,696.5004110137392,1218.7456440979247,781.1895624815277,,695.0698145977415,836.0418944680561,737.2678319538794
687.8809719592756,722,717.7088106916584,,696.5154110137391,1213.3781946315512,781.650087861395,,695.0848145977415,835.1752970484237,737.7283573337468
687.891284866405,722,717.7868662219157,,696.5304110137391,1208.1254688158556,782.1106132412623,,695.0998145977414,834.3351283719021,738.188882713614
687.9015974943255,722,717.5066444500757,,696.5454110137391,1202.9844998574192,782.5711386211296,,695.1148145977414,833.520694988975,738.6494080934813
687.9119098430131,719,717.3533768731515,,696.5604110137391,1197.952415445716,783.0316640009969,,695.1298145977414,832.7313259256559,739.1099334733486
687.9222219124433,715,717.0964799164567,,696.5754110137391,1193.0264341964717,783.4921893808641,,695.1448145977414,831.9663718196571,739.5704588532159
687.932533702592,715,717.6263804458821,,696.5904110137391,1188.2038622488285,783.9527147607315,,695.1598145977414,831.2252040948327,740.0309842330832
687.9428452134349,715,718.1829133711683,,696.6054110137391,1183.4820900088403,784.4132401405988,,695.1748145977414,830.5072141719818,740.4915096129505
687.953156444948,720,718.7022994168661,,696.620411013739,1178.8585890322147,784.873765520466,,695.1898145977414,829.811812714203,740.9520349928177
687.9634673971069,720,718.9552632126056,,696.635411013739,1174.330909039602,785.3342909003334,,695.2048145977413,829.1384289050936,741.4125603726851
687.9737780698874,711,719.538683495901,,696.650411013739,1169.8966750580898,785.7948162802006,,695.2198145977413,828.4865097581742,741.8730857525524
687.9840884632654,711,720.0829525479286,,696.665411013739,1165.5535846828916,786.255341660068,,695.2348145977413,827.8555194560184,742.3336111324197
687.9943985772163,710,720.7933711825495,,696.680411013739,1161.2994054535434,786.7158670399352,,695.2498145977413,827.244938717639,742.794136512287
688.0047084117164,721,721.404042980536,,696.695411013739,1157.1319723392126,787.1763924198025,,695.2648145977413,826.6542641927682,743.2546618921542
688.0150179667411,723,722.3254322801162,,696.710411013739,1153.0491853280098,787.6369177996698,,695.2798145977413,826.0830078817389,743.7151872720216
688.0253272422664,723,723.061630640635,,696.725411013739,1149.04900711546,788.0974431795371,,695.2948145977413,825.5306965797439,744.1757126518888
688.035636238268,723,723.7996806312763,,696.7404110137389,1145.1294608875332,788.5579685594045,,695.3098145977413,824.9968713443155,744.6362380317562
688.0459449547218,728,724.1682627989682,,696.7554110137389,1141.2886281938804,789.0184939392717,,695.3248145977412,824.4810869849285,745.0967634116234
688.0562533916035,729,725.2398835790016,,696.7704110137389,1137.5246469071328,789.479019319139,,695.3398145977412,823.9829115736868,745.5572887914907
688.0665615488889,729,725.9152288957113,,696.7854110137389,1133.835709264347,789.9395446990063,,695.3548145977412,823.5019259761107,746.017814171358
688.0768694265537,731,726.9578858297645,,696.8004110137389,1130.2200599868574,790.4000700788736,,695.3698145977412,823.037723401088,746.4783395512253
688.0871770245737,734,727.6186919145491,,696.8154110137389,1126.6759944750065,790.8605954587409,,695.3848145977412,822.5899089691081,746.9388649310927
688.0974843429251,734,728.2866243372372,,696.8304110137389,1123.2018570743835,791.3211208386082,,695.3998145977412,822.1580992979337,747.3993903109599
688.1077913815832,733,729.010762924044,,696.8454110137388,1119.7960394103804,791.7816462184754,,695.4148145977412,821.7419221049188,747.8599156908272
688.1180981405241,721,729.6122570736578,,696.8604110137388,1116.4569787880273,792.2421715983428,,695.4298145977411,821.3410158252125,748.3204410706945
688.1284046197234,733,729.890408834839,,696.8754110137388,1113.1831566542203,792.70269697821,,695.4448145977411,820.955029245132,748.7809664505618
688.138710819157,721,729.9924954923848,,696.8904110137388,1109.9730971195986,793.1632223580774,,695.4598145977411,820.5836211500249,749.2414918304291
688.1490167388008,735,730.1638248063264,,696.9054110137388,1106.8253655374565,793.6237477379447,,695.4748145977411,820.2264599859677,749.7020172102964
688.1593223786306,735,730.2648435994973,,696.9204110137388,1103.7385671372117,794.0842731178119,,695.4898145977411,819.883223534692,750.1625425901636
688.169627738622,736,730.4942791850284,,696.9354110137388,1100.7113457100584,794.5447984976793,,695.5048145977411,819.553598601147,750.623067970031
688.1799328187511,736,730.7081830596957,,696.9504110137387,1097.7423823445663,795.0053238775465,,695.5198145977411,819.2372807131459,751.0835933498983
688.1902376189935,731,730.8415327088779,,696.9654110137387,1094.8303942100692,795.4658492574139,,695.534814597741,818.9339738325663,751.5441187297656
688.2005421393251,728,731.3422475684351,,696.9804110137387,1091.9741333858174,795.9263746372811,,695.549814597741,818.6433900776011,752.0046441096329
688.2108463797217,724,731.8686304713214,,696.9954110137387,1089.1723857339377,796.3869000171484,,695.564814597741,818.3652494555814,752.4651694895001
688.2211503401592,726,732.7693908986417,,697.0104110137387,1086.423969814359,796.8474253970157,,695.579814597741,818.0992796059162,752.9256948693675
688.2314540206133,726,733.0096283718058,,697.0254110137387,1083.7277358399344,797.307950776883,,695.594814597741,817.8452155527136,753.3862202492347
688.2417574210598,731,733.3097589795395
688.2520605414747,731,733.4642259974516
688.2623633818337,731,733.6252371917863
688.2726659421127,731,733.988680455186
688.2829682222875,745,734.275253275958
688.293270222334,745,734.7617433838242
688.3035719422278,738,734.7584991341141
688.313873381945,738,735.2560572188886
688.3241745414612,737,734.9427482701823
688.3344754207525,738,735.1755972133552
688.3447760197946,740,735.1713403106835
688.3550763385633,740,735.3633862001453
688.3653763770346,740,734.861287921719
688.3756761351842,729,734.8452709236062
688.3859756129879,740,734.7410484520841
688.3962748104218,722,734.832152863836
688.4065737274616,732,734.6010841296774
688.416872364083,728,734.6243501988416
688.4271707202622,732,734.429145761023
688.4374687959747,728,734.5720000228146
688.4477665911967,739,734.4043961770104
688.4580641059038,732,735.1022151057888
688.4683613400721,732,734.9690730014921
688.4786582936771,732,735.4454914670255
688.4889549666948,735,735.4949437358882
688.4992513591013,735,735.9716820225435
688.5095474708725,745,736.1289166028572
688.5198433019838,736,736.6520708863386
688.5301388524115,751,736.5053508598812
688.5404341221313,738,736.9986859475691
688.550729111119,738,737.4071867315643
688.5610238193506,736,738.1697609185866
688.571318246802,736,738.396045704963
688.5816123934492,736,738.6119329178978
688.5919062592677,732,738.4625751775831
688.6021998442338,732,738.3909787073424
688.6124931483232,742,738.0458337930868
688.6227861715118,742,738.0910729974169
688.6330789137754,752,738.2781803600792
688.64337137509,741,738.5884702918039
688.6536635554314,737,738.6714106504492
688.6639554547758,736,738.7586475958778
688.6742470730985,729,739.3275133722317
688.6845384103759,736,739.834686318133
688.6948294665839,737,739.9247195894573
688.7051202416982,741,740.0699401234128
688.7154107356947,741,740.0861608726085
688.7257009485494,741,740.5363439338705
688.7359908802382,735,740.8038624751016
688.746280530737,747,741.1462900766758
688.7565699000215,742,741.6892865596585
688.766858988068,742,742.2341399630897
688.7771477948522,742,742.6188673858976
688.78743632035,746,743.0302594269236
688.7977245645375,746,743.65045224973
688.8080125273902,741,744.2000940395064
688.8183002088846,741,744.8078408336128
688.8285876089961,745,744.9208171284545
688.838874727701,748,745.5292535328822
688.849161564975,745,746.0592698332839
688.8594481207942,748,746.6575095098896
688.8697343951343,748,746.9574728490715
688.8800203879714,748,747.3680085090864
688.8903060992815,743,747.7396251427099
688.9005915290403,743,748.0304955460208
688.910876677224,753,748.0775546180336
688.9211615438084,753,748.1253370838169
688.9314461287693,754,748.305719913834
688.9417304320827,754,748.575318425707
688.9520144537248,754,748.6970750890376
688.9622981936715,750,748.783957470575
688.9725816518985,746,749.0342503121424
688.9828648283819,746,749.729478740292
688.9931477230976,747,750.0876934208061
689.0034303360218,747,750.4933770740784
689.0137126671299,747,750.8699231312862
689.0239947163983,744,751.3052158569633
689.034276483803,743,751.6260850479046
689.0445579693196,743,751.9727423381552
689.0548391729244,757,752.4562229153094
689.0651200945932,757,752.9522894307374
689.075400734302,759,753.5357427474922
689.0856810920269,757,753.8299839180826
689.0959611677436,759,754.2091426296037
689.1062409614282,758,754.5377161924804
689.1165204730568,758,755.1526232188835
689.126799702605,758,755.4870897177503
689.1370786500494,761,755.7883400641831
689.1473573153653,761,755.9681118094378
689.1576356985291,755,755.6554278208358
689.1679137995166,755,755.4684894489114
689.1781916183038,752,755.6384918942905
689.1884691548669,762,755.8334733942315
689.1987464091816,753,756.0089171405953
689.2090233812241,759,756.4266963347035
689.2193000709702,753,756.7284263812803
689.2295764783961,739,756.8544266074324
689.2398526034777,739,757.1403871954578
689.2501284461907,757,757.4353402610202
689.2604040065116,759,757.758716493368
689.2706792844162,762,757.852177789817
689.2809542798803,768,758.5672886272023
689.2912289928802,768,759.08818022732
689.3015034233918,761,759.9687042010077
689.3117775713911,757,761.2150247095602
689.3220514368539,757,762.2253850991572
689.3323250197566,757,762.3924159409194
689.3425983200749,760,762.9399791240977
689.352871337785,770,763.6287128885195
689.3631440728627,770,763.9626309011164
689.3734165252843,770,763.8032182713051
689.3836886950256,770,763.9575605372777
689.3939605820626,761,764.045507189874
689.4042321863715,761,764.0554411825567
689.4145035079282,771,763.8968590313211
689.4247745467088,776,763.9484497343527
689.4350453026892,771,763.6081812381672
689.4453157758458,763,763.7941886659307
689.4555859661539,763,763.8442163751115
689.4658558735903,760,764.1363969719883
689.4761254981306,755,764.6402431635198
689.4863948397509,751,765.8443802312854
689.4966638984274,753,766.0390644656792
689.5069326741359,753,766.0571095839002
689.5172011668525,761,766.3784284965517
689.5274693765534,764,767.0709285493174
689.5377373032146,772,767.8848022009421
689.548004946812,772,768.821205537352
689.5582723073218,791,770.0336885391246
689.5685393847199,770,771.1699516559369
689.5788061789824,768,772.449582769502
689.5890726900855,768,773.7980388085024
689.5993389180052,772,774.9437159127714
689.6096048627173,777,775.198902583395
689.6198705241982,783,775.400736660381
689.6301359024238,785,775.6606511882455
689.6404009973702,786,775.3890954058511
689.6506658090135,789,775.8798666392796
689.6609303373295,789,776.3070392908978
689.6711945822948,787,776.7164559018647
689.6814585438848,761,776.8200666311144
689.6917222220761,767,777.3927511632805
689.7019856168447,767,777.7175646912582
689.7122487281663,772,778.0621346473016
689.7225115560175,772,778.2857008967765
689.7327741003738,772,778.6169424984531
689.743036361212,772,778.922881035855
689.7532983385074,775,779.6322447961047
689.7635600322367,782,781.1707394942107
689.7738214423756,782,782.5136950116222
689.7840825689004,777,783.7844354578657
689.7943434117873,777,784.6611874610887
689.8046039710118,784,785.788844193973
689.8148642465507,787,786.806844897536
689.8251242383798,800,787.9995212523635
689.835383946475,800,788.9102643253055
689.8456433708127,802,789.5120235430837
689.8559025113689,800,789.9052417665594
689.8661613681197,795,790.3292804101744
689.876419941041,795,790.7751010309225
689.8866782301094,796,790.9213108164512
689.8969362353006,799,790.97251712215
689.9071939565907,796,790.4813904990614
689.9174513939561,792,790.2176027340488
689.9277085473724,786,789.6727176745046
689.9379654168163,782,789.3325996864968
689.9482220022637,782,788.4281259781209
689.9584783036905,784,787.720581089792
689.9687343210732,784,786.8536951242497
689.9789900543874,784,786.2438481264494
689.9892455036097,789,784.9854810997983
689.9995006687161,789,784.3936499842835
690.0097555496826,789,784.032098190204
690.0200101464854,782,783.9955623501887
690.0302644591007,782,784.280806952182
690.0405184875046,780,784.5197839049222
690.0507722316732,788,784.9824057046668
690.0610256915826,762,785.634084068512
690.0712788672091,777,786.1930557824088
690.0815317585285,777,786.6367886571118
690.0917843655171,782,787.3872824212493
690.1020366881513,789,788.4006886205456
